actor,season,episode,title,lines,episode_num,word
Marshall,1,1,Pilot,276,1,ring
Marshall,1,1,Pilot,276,1,marry
Ted,1,1,Pilot,276,1,perfect
Ted,1,1,Pilot,276,1,engaged
Ted,1,1,Pilot,276,1,pop
Ted,1,1,Pilot,276,1,champagne
Ted,1,1,Pilot,276,1,drink
Ted,1,1,Pilot,276,1,toast
Ted,1,1,Pilot,276,1,sex
Ted,1,1,Pilot,276,1,kitchen
Ted,1,1,Pilot,276,1,floor
Ted,1,1,Pilot,276,1,sex
Ted,1,1,Pilot,276,1,kitchen
Ted,1,1,Pilot,276,1,floor
Marshall,1,1,Pilot,276,1,helping
Marshall,1,1,Pilot,276,1,plan
Marshall,1,1,Pilot,276,1,ted
Ted,1,1,Pilot,276,1,dude
Ted,1,1,Pilot,276,1,kidding
Ted,1,1,Pilot,276,1,lily
Ted,1,1,Pilot,276,1,moments
Ted,1,1,Pilot,276,1,lily
Ted,1,1,Pilot,276,1,night
Ted,1,1,Pilot,276,1,met
Ted,1,1,Pilot,276,1,date
Marshall,1,1,Pilot,276,1,laughs
Marshall,1,1,Pilot,276,1,asleep
Ted,1,1,Pilot,276,1,physics
Ted,1,1,Pilot,276,1,marshall
Ted,1,1,Pilot,276,1,bottom
Ted,1,1,Pilot,276,1,bunk
Ted,1,1,Pilot,276,1,moves
Ted,1,1,Pilot,276,1,top
Ted,1,1,Pilot,276,1,bunk
Ted,1,1,Pilot,276,1,moves
Ted,1,1,Pilot,276,1,engaged
Ted,1,1,Pilot,276,1,tonight
Marshall,1,1,Pilot,276,1,tonight
Barney,1,1,Pilot,276,1,phone
Barney,1,1,Pilot,276,1,halfasian
Barney,1,1,Pilot,276,1,girls
Barney,1,1,Pilot,276,1,favorite
Barney,1,1,Pilot,276,1,lebanese
Barney,1,1,Pilot,276,1,girls
Barney,1,1,Pilot,276,1,lebanese
Barney,1,1,Pilot,276,1,girls
Barney,1,1,Pilot,276,1,halfasians
Ted,1,1,Pilot,276,1,tonight
Barney,1,1,Pilot,276,1,meet
Barney,1,1,Pilot,276,1,bar
Barney,1,1,Pilot,276,1,fifteen
Barney,1,1,Pilot,276,1,minutes
Barney,1,1,Pilot,276,1,suit
Barney,1,1,Pilot,276,1,suit
Barney,1,1,Pilot,276,1,suit
Barney,1,1,Pilot,276,1,suit
Ted,1,1,Pilot,276,1,time
Barney,1,1,Pilot,276,1,blazer
Ted,1,1,Pilot,276,1,college
Ted,1,1,Pilot,276,1,marshall
Ted,1,1,Pilot,276,1,lily
Ted,1,1,Pilot,276,1,marshall
Ted,1,1,Pilot,276,1,lily
Ted,1,1,Pilot,276,1,married
Ted,1,1,Pilot,276,1,start
Ted,1,1,Pilot,276,1,familybefore
Ted,1,1,Pilot,276,1,weird
Ted,1,1,Pilot,276,1,middleaged
Ted,1,1,Pilot,276,1,bachelor
Ted,1,1,Pilot,276,1,kids
Ted,1,1,Pilot,276,1,call
Ted,1,1,Pilot,276,1,uncle
Ted,1,1,Pilot,276,1,ted
Barney,1,1,Pilot,276,1,forgotten
Barney,1,1,Pilot,276,1,night
Barney,1,1,Pilot,276,1,met
Barney,1,1,Pilot,276,1,ted
Barney,1,1,Pilot,276,1,teach
Barney,1,1,Pilot,276,1,live
Barney,1,1,Pilot,276,1,teds
Barney,1,1,Pilot,276,1,shocked
Barney,1,1,Pilot,276,1,barney
Barney,1,1,Pilot,276,1,met
Barney,1,1,Pilot,276,1,urinal
Barney,1,1,Pilot,276,1,lesson
Barney,1,1,Pilot,276,1,lose
Barney,1,1,Pilot,276,1,goatee
Barney,1,1,Pilot,276,1,suit
Ted,1,1,Pilot,276,1,wearing
Ted,1,1,Pilot,276,1,suit
Barney,1,1,Pilot,276,1,lesson
Barney,1,1,Pilot,276,1,suit
Barney,1,1,Pilot,276,1,suits
Barney,1,1,Pilot,276,1,cool
Barney,1,1,Pilot,276,1,bear
Barney,1,1,Pilot,276,1,bottle
Barney,1,1,Pilot,276,1,hand
Barney,1,1,Pilot,276,1,exhibit
Barney,1,1,Pilot,276,1,flirts
Barney,1,1,Pilot,276,1,woman
Barney,1,1,Pilot,276,1,unseen
Barney,1,1,Pilot,276,1,lesson
Barney,1,1,Pilot,276,1,married
Barney,1,1,Pilot,276,1,till
Barney,1,1,Pilot,276,1,thirty
Ted,1,1,Pilot,276,1,thirty
Ted,1,1,Pilot,276,1,guess
Ted,1,1,Pilot,276,1,friend
Ted,1,1,Pilot,276,1,engagedyou
Ted,1,1,Pilot,276,1,start
Ted,1,1,Pilot,276,1,thinking
Ted,1,1,Pilot,276,1,stuff
Barney,1,1,Pilot,276,1,friend
Barney,1,1,Pilot,276,1,ted
Barney,1,1,Pilot,276,1,friend
Ted,1,1,Pilot,276,1,friend
Ted,1,1,Pilot,276,1,barney
Barney,1,1,Pilot,276,1,friend
Barney,1,1,Pilot,276,1,suggest
Barney,1,1,Pilot,276,1,play
Barney,1,1,Pilot,276,1,game
Barney,1,1,Pilot,276,1,called
Barney,1,1,Pilot,276,1,met
Barney,1,1,Pilot,276,1,ted
Ted,1,1,Pilot,276,1,waino
Ted,1,1,Pilot,276,1,playing
Ted,1,1,Pilot,276,1,met
Ted,1,1,Pilot,276,1,ted
Barney,1,1,Pilot,276,1,taps
Barney,1,1,Pilot,276,1,woman
Barney,1,1,Pilot,276,1,names
Barney,1,1,Pilot,276,1,yasmine
Barney,1,1,Pilot,276,1,met
Barney,1,1,Pilot,276,1,ted
Barney,1,1,Pilot,276,1,leaves
Barney,1,1,Pilot,276,1,watches
Barney,1,1,Pilot,276,1,distance
Ted,1,1,Pilot,276,1,yasmine
Ted,1,1,Pilot,276,1,ted
Ted,1,1,Pilot,276,1,pretty
Lily,1,1,Pilot,276,1,urgh
Lily,1,1,Pilot,276,1,exhausted
Lily,1,1,Pilot,276,1,finger
Lily,1,1,Pilot,276,1,painting
Lily,1,1,Pilot,276,1,day
Lily,1,1,Pilot,276,1,school
Lily,1,1,Pilot,276,1,boy
Lily,1,1,Pilot,276,1,takes
Lily,1,1,Pilot,276,1,coat
Lily,1,1,Pilot,276,1,revealing
Lily,1,1,Pilot,276,1,purple
Lily,1,1,Pilot,276,1,hand
Lily,1,1,Pilot,276,1,print
Lily,1,1,Pilot,276,1,breast
Lily,1,1,Pilot,276,1,base
Lily,1,1,Pilot,276,1,wow
Lily,1,1,Pilot,276,1,cooking
Lily,1,1,Pilot,276,1,awwthey
Lily,1,1,Pilot,276,1,kiss
Lily,1,1,Pilot,276,1,idea
Lily,1,1,Pilot,276,1,time
Lily,1,1,Pilot,276,1,looked
Lily,1,1,Pilot,276,1,creepy
Lily,1,1,Pilot,276,1,eyebrows
Marshall,1,1,Pilot,276,1,handle
Marshall,1,1,Pilot,276,1,surprises
Marshall,1,1,Pilot,276,1,tonight
Lily,1,1,Pilot,276,1,surprises
Marshall,1,1,Pilot,276,1,boogity
Marshall,1,1,Pilot,276,1,boo
Marshall,1,1,Pilot,276,1,goanna
Marshall,1,1,Pilot,276,1,cook
Marshall,1,1,Pilot,276,1,leaves
Ted,1,1,Pilot,276,1,happy
Ted,1,1,Pilot,276,1,marshall
Ted,1,1,Pilot,276,1,imagine
Ted,1,1,Pilot,276,1,settling
Ted,1,1,Pilot,276,1,eventually
Ted,1,1,Pilot,276,1,fall
Ted,1,1,Pilot,276,1,day
Ted,1,1,Pilot,276,1,possibly
Ted,1,1,Pilot,276,1,central
Ted,1,1,Pilot,276,1,park
Ted,1,1,Pilot,276,1,simple
Ted,1,1,Pilot,276,1,ceremony
Ted,1,1,Pilot,276,1,write
Ted,1,1,Pilot,276,1,vows
Ted,1,1,Pilot,276,1,butehno
Ted,1,1,Pilot,276,1,people
Ted,1,1,Pilot,276,1,dance
Ted,1,1,Pilot,276,1,worry
Ted,1,1,Pilot,276,1,damn
Ted,1,1,Pilot,276,1,marshall
Ted,1,1,Pilot,276,1,engaged
Ted,1,1,Pilot,276,1,yasmine
Ted,1,1,Pilot,276,1,laughs
Ted,1,1,Pilot,276,1,hotter
Ted,1,1,Pilot,276,1,planning
Ted,1,1,Pilot,276,1,imaginary
Ted,1,1,Pilot,276,1,wedding
Ted,1,1,Pilot,276,1,drunk
Ted,1,1,Pilot,276,1,pulls
Ted,1,1,Pilot,276,1,wine
Ted,1,1,Pilot,276,1,glass
Ted,1,1,Pilot,276,1,hold
Ted,1,1,Pilot,276,1,glass
Ted,1,1,Pilot,276,1,bartender
Ted,1,1,Pilot,276,1,lady
Marshall,1,1,Pilot,276,1,runs
Marshall,1,1,Pilot,276,1,fridge
Marshall,1,1,Pilot,276,1,takes
Marshall,1,1,Pilot,276,1,wine
Marshall,1,1,Pilot,276,1,bottle
Lily,1,1,Pilot,276,1,awhoney
Lily,1,1,Pilot,276,1,champagne
Lily,1,1,Pilot,276,1,hands
Lily,1,1,Pilot,276,1,marshall
Marshall,1,1,Pilot,276,1,short
Marshall,1,1,Pilot,276,1,silence
Marshall,1,1,Pilot,276,1,hands
Lily,1,1,Pilot,276,1,realizing
Lily,1,1,Pilot,276,1,scared
Lily,1,1,Pilot,276,1,bottle
Lily,1,1,Pilot,276,1,champagne
Marshall,1,1,Pilot,276,1,scared
Marshall,1,1,Pilot,276,1,fine
Marshall,1,1,Pilot,276,1,takes
Marshall,1,1,Pilot,276,1,bottle
Marshall,1,1,Pilot,276,1,couple
Marshall,1,1,Pilot,276,1,hands
Marshall,1,1,Pilot,276,1,lily
Lily,1,1,Pilot,276,1,unbelievable
Lily,1,1,Pilot,276,1,marshall
Lily,1,1,Pilot,276,1,noscene
Lily,1,1,Pilot,276,1,splits
Lily,1,1,Pilot,276,1,half
Lily,1,1,Pilot,276,1,lily
Lily,1,1,Pilot,276,1,marshall
Lily,1,1,Pilot,276,1,top
Lily,1,1,Pilot,276,1,arguing
Lily,1,1,Pilot,276,1,ted
Lily,1,1,Pilot,276,1,yasmine
Lily,1,1,Pilot,276,1,bottom
Lily,1,1,Pilot,276,1,mingling
Marshall,1,1,Pilot,276,1,lily
Marshall,1,1,Pilot,276,1,marry
Ted,1,1,Pilot,276,1,yasmine
Lily,1,1,Pilot,276,1,idiot
Lily,1,1,Pilot,276,1,hugs
Lily,1,1,Pilot,276,1,fall
Ted,1,1,Pilot,276,1,carl
Marshall,1,1,Pilot,276,1,promised
Marshall,1,1,Pilot,276,1,ted
Lily,1,1,Pilot,276,1,pop
Lily,1,1,Pilot,276,1,tart
Lily,1,1,Pilot,276,1,fridge
Marshall,1,1,Pilot,276,1,dibs
Marshall,1,1,Pilot,276,1,champagne
Marshall,1,1,Pilot,276,1,drink
Marshall,1,1,Pilot,276,1,toast
Marshall,1,1,Pilot,276,1,fiancé
Lily,1,1,Pilot,276,1,aww
Lily,1,1,Pilot,276,1,claps
Lily,1,1,Pilot,276,1,kiss
Marshall,1,1,Pilot,276,1,scared
Marshall,1,1,Pilot,276,1,pretty
Marshall,1,1,Pilot,276,1,easy
Marshall,1,1,Pilot,276,1,pops
Marshall,1,1,Pilot,276,1,cork
Marshall,1,1,Pilot,276,1,hit
Marshall,1,1,Pilot,276,1,lilys
Marshall,1,1,Pilot,276,1,eye
Lily,1,1,Pilot,276,1,yells
Marshall,1,1,Pilot,276,1,covers
Marshall,1,1,Pilot,276,1,mouth
Ted,1,1,Pilot,276,1,freaking
Ted,1,1,Pilot,276,1,sudden
Ted,1,1,Pilot,276,1,crazy
Ted,1,1,Pilot,276,1,ready
Ted,1,1,Pilot,276,1,settle
Barney,1,1,Pilot,276,1,ignoring
Barney,1,1,Pilot,276,1,carl
Barney,1,1,Pilot,276,1,land
Barney,1,1,Pilot,276,1,lebanese
Barney,1,1,Pilot,276,1,girl
Ted,1,1,Pilot,276,1,till
Ted,1,1,Pilot,276,1,thirty
Barney,1,1,Pilot,276,1,exactlythe
Barney,1,1,Pilot,276,1,suit
Ted,1,1,Pilot,276,1,marshalls
Ted,1,1,Pilot,276,1,found
Ted,1,1,Pilot,276,1,love
Ted,1,1,Pilot,276,1,life
Ted,1,1,Pilot,276,1,ready
Ted,1,1,Pilot,276,1,ready
Ted,1,1,Pilot,276,1,spots
Ted,1,1,Pilot,276,1,robin
Ted,1,1,Pilot,276,1,barney
Ted,1,1,Pilot,276,1,girl
Barney,1,1,Pilot,276,1,robin
Barney,1,1,Pilot,276,1,met
Barney,1,1,Pilot,276,1,ted
Robin,1,1,Pilot,276,1,guess
Robin,1,1,Pilot,276,1,ted
Marshall,1,1,Pilot,276,1,lily
Marshall,1,1,Pilot,276,1,hospital
Lily,1,1,Pilot,276,1,hit
Lily,1,1,Pilot,276,1,barely
Lily,1,1,Pilot,276,1,spank
Lily,1,1,Pilot,276,1,bed
Lily,1,1,Pilot,276,1,fun
Lily,1,1,Pilot,276,1,hits
Lily,1,1,Pilot,276,1,ice
Lily,1,1,Pilot,276,1,bag
Lily,1,1,Pilot,276,1,cover
Lily,1,1,Pilot,276,1,eye
Lily,1,1,Pilot,276,1,hurt
Lily,1,1,Pilot,276,1,pansy
Lily,1,1,Pilot,276,1,realizes
Lily,1,1,Pilot,276,1,wow
Lily,1,1,Pilot,276,1,complete
Lily,1,1,Pilot,276,1,stranger
Robin,1,1,Pilot,276,1,reporter
Robin,1,1,Pilot,276,1,metro
Robin,1,1,Pilot,276,1,news
Ted,1,1,Pilot,276,1,nods
Robin,1,1,Pilot,276,1,reporter
Robin,1,1,Pilot,276,1,dumb
Robin,1,1,Pilot,276,1,fluff
Robin,1,1,Pilot,276,1,pieces
Robin,1,1,Pilot,276,1,news
Robin,1,1,Pilot,276,1,likeummonkey
Robin,1,1,Pilot,276,1,play
Robin,1,1,Pilot,276,1,ukulele
Robin,1,1,Pilot,276,1,hoping
Robin,1,1,Pilot,276,1,bigger
Robin,1,1,Pilot,276,1,stories
Ted,1,1,Pilot,276,1,bigger
Ted,1,1,Pilot,276,1,gorilla
Ted,1,1,Pilot,276,1,upright
Ted,1,1,Pilot,276,1,bass
Ted,1,1,Pilot,276,1,pretty
Ted,1,1,Pilot,276,1,robin
Ted,1,1,Pilot,276,1,laughs
Ted,1,1,Pilot,276,1,waves
Ted,1,1,Pilot,276,1,friends
Ted,1,1,Pilot,276,1,friends
Ted,1,1,Pilot,276,1,happy
Robin,1,1,Pilot,276,1,middle
Robin,1,1,Pilot,276,1,dumped
Robin,1,1,Pilot,276,1,boyfriend
Robin,1,1,Pilot,276,1,tonight
Robin,1,1,Pilot,276,1,enemy
Ted,1,1,Pilot,276,1,friend
Ted,1,1,Pilot,276,1,feel
Ted,1,1,Pilot,276,1,throw
Ted,1,1,Pilot,276,1,drink
Ted,1,1,Pilot,276,1,mind
Robin,1,1,Pilot,276,1,love
Robin,1,1,Pilot,276,1,fun
Robin,1,1,Pilot,276,1,movies
Ted,1,1,Pilot,276,1,dinner
Ted,1,1,Pilot,276,1,saturday
Ted,1,1,Pilot,276,1,night
Robin,1,1,Pilot,276,1,orlando
Robin,1,1,Pilot,276,1,week
Robin,1,1,Pilot,276,1,friday
Robin,1,1,Pilot,276,1,attempting
Robin,1,1,Pilot,276,1,cut
Robin,1,1,Pilot,276,1,news
Robin,1,1,Pilot,276,1,covering
Ted,1,1,Pilot,276,1,week
Robin,1,1,Pilot,276,1,eat
Robin,1,1,Pilot,276,1,record
Ted,1,1,Pilot,276,1,sht
Ted,1,1,Pilot,276,1,tomorrow
Ted,1,1,Pilot,276,1,night
Robin,1,1,Pilot,276,1,stops
Robin,1,1,Pilot,276,1,agrees
Robin,1,1,Pilot,276,1,hell
Robin,1,1,Pilot,276,1,passes
Robin,1,1,Pilot,276,1,ted
Robin,1,1,Pilot,276,1,throws
Robin,1,1,Pilot,276,1,drink
Robin,1,1,Pilot,276,1,teds
Robin,1,1,Pilot,276,1,jerk
Robin,1,1,Pilot,276,1,walks
Robin,1,1,Pilot,276,1,whispers
Robin,1,1,Pilot,276,1,fun
Barney,1,1,Pilot,276,1,laughing
Barney,1,1,Pilot,276,1,dewait
Barney,1,1,Pilot,276,1,itnied
Barney,1,1,Pilot,276,1,denied
Ted,1,1,Pilot,276,1,tomorrow
Ted,1,1,Pilot,276,1,night
Barney,1,1,Pilot,276,1,playing
Barney,1,1,Pilot,276,1,laser
Barney,1,1,Pilot,276,1,tag
Barney,1,1,Pilot,276,1,tomorrow
Barney,1,1,Pilot,276,1,night
Ted,1,1,Pilot,276,1,play
Ted,1,1,Pilot,276,1,laser
Ted,1,1,Pilot,276,1,tag
Ted,1,1,Pilot,276,1,wipes
Ted,1,1,Pilot,276,1,alcohol
Robin,1,1,Pilot,276,1,wow
Robin,1,1,Pilot,276,1,badass
Robin,1,1,Pilot,276,1,blue
Robin,1,1,Pilot,276,1,french
Robin,1,1,Pilot,276,1,horn
Robin,1,1,Pilot,276,1,mhmm
Ted,1,1,Pilot,276,1,sort
Ted,1,1,Pilot,276,1,smurf
Ted,1,1,Pilot,276,1,penis
Marshall,1,1,Pilot,276,1,lilly
Lily,1,1,Pilot,276,1,sitting
Lily,1,1,Pilot,276,1,stupid
Lily,1,1,Pilot,276,1,eye
Lily,1,1,Pilot,276,1,patch
Ted,1,1,Pilot,276,1,mom
Ted,1,1,Pilot,276,1,dad
Ted,1,1,Pilot,276,1,found
Ted,1,1,Pilot,276,1,future
Ted,1,1,Pilot,276,1,ted
Ted,1,1,Pilot,276,1,mosby
Ted,1,1,Pilot,276,1,marshall
Ted,1,1,Pilot,276,1,perfect
Ted,1,1,Pilot,276,1,woman
Marshall,1,1,Pilot,276,1,likes
Marshall,1,1,Pilot,276,1,dogs
Robin,1,1,Pilot,276,1,dogs
Marshall,1,1,Pilot,276,1,drinks
Marshall,1,1,Pilot,276,1,scotch
Robin,1,1,Pilot,276,1,love
Robin,1,1,Pilot,276,1,scotch
Robin,1,1,Pilot,276,1,scotch
Marshall,1,1,Pilot,276,1,quote
Marshall,1,1,Pilot,276,1,obscure
Marshall,1,1,Pilot,276,1,lines
Marshall,1,1,Pilot,276,1,ghostbusters
Robin,1,1,Pilot,276,1,ray
Ted,1,1,Pilot,276,1,saving
Robin,1,1,Pilot,276,1,holding
Robin,1,1,Pilot,276,1,remaining
Robin,1,1,Pilot,276,1,olives
Robin,1,1,Pilot,276,1,plate
Robin,1,1,Pilot,276,1,hate
Robin,1,1,Pilot,276,1,olives
Marshall,1,1,Pilot,276,1,hates
Marshall,1,1,Pilot,276,1,olives
Marshall,1,1,Pilot,276,1,awesome
Lily,1,1,Pilot,276,1,olive
Lily,1,1,Pilot,276,1,theory
Ted,1,1,Pilot,276,1,olive
Ted,1,1,Pilot,276,1,theory
Ted,1,1,Pilot,276,1,based
Ted,1,1,Pilot,276,1,friends
Ted,1,1,Pilot,276,1,marshall
Ted,1,1,Pilot,276,1,lily
Ted,1,1,Pilot,276,1,hates
Ted,1,1,Pilot,276,1,olives
Ted,1,1,Pilot,276,1,loves
Ted,1,1,Pilot,276,1,weird
Ted,1,1,Pilot,276,1,makes
Ted,1,1,Pilot,276,1,couple
Ted,1,1,Pilot,276,1,perfect
Ted,1,1,Pilot,276,1,balance
Ted,1,1,Pilot,276,1,eats
Ted,1,1,Pilot,276,1,olive
Robin,1,1,Pilot,276,1,jar
Robin,1,1,Pilot,276,1,olives
Robin,1,1,Pilot,276,1,sitting
Robin,1,1,Pilot,276,1,fridge
Robin,1,1,Pilot,276,1,forever
Ted,1,1,Pilot,276,1,flirting
Ted,1,1,Pilot,276,1,hands
Robin,1,1,Pilot,276,1,flirting
Marshall,1,1,Pilot,276,1,imitates
Marshall,1,1,Pilot,276,1,robot
Marshall,1,1,Pilot,276,1,till
Marshall,1,1,Pilot,276,1,break
Marshall,1,1,Pilot,276,1,dawn
Lily,1,1,Pilot,276,1,wait
Lily,1,1,Pilot,276,1,break
Lily,1,1,Pilot,276,1,tenthirty
Lily,1,1,Pilot,276,1,happened
Robin,1,1,Pilot,276,1,blue
Robin,1,1,Pilot,276,1,french
Robin,1,1,Pilot,276,1,horns
Robin,1,1,Pilot,276,1,fireplace
Robin,1,1,Pilot,276,1,blue
Robin,1,1,Pilot,276,1,french
Ted,1,1,Pilot,276,1,green
Ted,1,1,Pilot,276,1,clarinet
Ted,1,1,Pilot,276,1,purple
Ted,1,1,Pilot,276,1,tuba
Robin,1,1,Pilot,276,1,smurf
Robin,1,1,Pilot,276,1,penis
Robin,1,1,Pilot,276,1,dice
Robin,1,1,Pilot,276,1,alright
Robin,1,1,Pilot,276,1,ted
Robin,1,1,Pilot,276,1,time
Robin,1,1,Pilot,276,1,tonight
Marshall,1,1,Pilot,276,1,kiss
Ted,1,1,Pilot,276,1,moment
Ted,1,1,Pilot,276,1,sigh
Ted,1,1,Pilot,276,1,woman
Ted,1,1,Pilot,276,1,future
Ted,1,1,Pilot,276,1,wife
Ted,1,1,Pilot,276,1,kiss
Ted,1,1,Pilot,276,1,amazing
Lily,1,1,Pilot,276,1,aww
Lily,1,1,Pilot,276,1,ted
Lily,1,1,Pilot,276,1,sweet
Lily,1,1,Pilot,276,1,chickened
Lily,1,1,Pilot,276,1,bitch
Ted,1,1,Pilot,276,1,chicken
Ted,1,1,Pilot,276,1,kiss
Ted,1,1,Pilot,276,1,advice
Ted,1,1,Pilot,276,1,pirate
Ted,1,1,Pilot,276,1,single
Ted,1,1,Pilot,276,1,week
Ted,1,1,Pilot,276,1,college
Lily,1,1,Pilot,276,1,ted
Lily,1,1,Pilot,276,1,single
Lily,1,1,Pilot,276,1,dumbest
Lily,1,1,Pilot,276,1,single
Lily,1,1,Pilot,276,1,person
Lily,1,1,Pilot,276,1,alive
Lily,1,1,Pilot,276,1,mecall
Barney,1,1,Pilot,276,1,phone
Barney,1,1,Pilot,276,1,loser
Barney,1,1,Pilot,276,1,playing
Barney,1,1,Pilot,276,1,laser
Barney,1,1,Pilot,276,1,tag
Barney,1,1,Pilot,276,1,playing
Barney,1,1,Pilot,276,1,laser
Barney,1,1,Pilot,276,1,tag
Barney,1,1,Pilot,276,1,awesome
Barney,1,1,Pilot,276,1,kll
Barney,1,1,Pilot,276,1,connor
Barney,1,1,Pilot,276,1,mom
Ted,1,1,Pilot,276,1,listen
Ted,1,1,Pilot,276,1,opinion
Barney,1,1,Pilot,276,1,meet
Barney,1,1,Pilot,276,1,bar
Barney,1,1,Pilot,276,1,fifteen
Barney,1,1,Pilot,276,1,minutesand
Barney,1,1,Pilot,276,1,suit
Ted,1,1,Pilot,276,1,chickened
Barney,1,1,Pilot,276,1,wearing
Barney,1,1,Pilot,276,1,suit
Ted,1,1,Pilot,276,1,signal
Barney,1,1,Pilot,276,1,goannais
Barney,1,1,Pilot,276,1,goanna
Barney,1,1,Pilot,276,1,bat
Barney,1,1,Pilot,276,1,eyes
Barney,1,1,Pilot,276,1,morse
Barney,1,1,Pilot,276,1,code
Barney,1,1,Pilot,276,1,bats
Barney,1,1,Pilot,276,1,eyes
Barney,1,1,Pilot,276,1,ted
Barney,1,1,Pilot,276,1,bats
Barney,1,1,Pilot,276,1,eyes
Barney,1,1,Pilot,276,1,kiss
Barney,1,1,Pilot,276,1,meno
Barney,1,1,Pilot,276,1,kiss
Ted,1,1,Pilot,276,1,signal
Barney,1,1,Pilot,276,1,eekisses
Barney,1,1,Pilot,276,1,marshal
Barney,1,1,Pilot,276,1,marshall
Barney,1,1,Pilot,276,1,signal
Marshall,1,1,Pilot,276,1,lily
Marshall,1,1,Pilot,276,1,swear
Barney,1,1,Pilot,276,1,seeat
Barney,1,1,Pilot,276,1,tonight
Barney,1,1,Pilot,276,1,sleep
Barney,1,1,Pilot,276,1,knowing
Barney,1,1,Pilot,276,1,marshall
Barney,1,1,Pilot,276,1,happen
Barney,1,1,Pilot,276,1,kissed
Ted,1,1,Pilot,276,1,urgh
Ted,1,1,Pilot,276,1,kissed
Ted,1,1,Pilot,276,1,orlando
Barney,1,1,Pilot,276,1,week
Barney,1,1,Pilot,276,1,likea
Barney,1,1,Pilot,276,1,hot
Barney,1,1,Pilot,276,1,girl
Barney,1,1,Pilot,276,1,time
Barney,1,1,Pilot,276,1,forget
Barney,1,1,Pilot,276,1,mark
Barney,1,1,Pilot,276,1,words
Lily,1,1,Pilot,276,1,ooo
Lily,1,1,Pilot,276,1,cute
Lily,1,1,Pilot,276,1,carl
Lily,1,1,Pilot,276,1,carl
Robin,1,1,Pilot,276,1,tvpersuaded
Robin,1,1,Pilot,276,1,reconsider
Robin,1,1,Pilot,276,1,ledge
Robin,1,1,Pilot,276,1,giving
Robin,1,1,Pilot,276,1,bizarre
Robin,1,1,Pilot,276,1,story
Robin,1,1,Pilot,276,1,happy
Robin,1,1,Pilot,276,1,reporting
Marshall,1,1,Pilot,276,1,jump
Robin,1,1,Pilot,276,1,metro
Robin,1,1,Pilot,276,1,news
Robin,1,1,Pilot,276,1,bill
Ted,1,1,Pilot,276,1,goanna
Ted,1,1,Pilot,276,1,kiss
Marshall,1,1,Pilot,276,1,ohdude
Marshall,1,1,Pilot,276,1,midnight
Marshall,1,1,Pilot,276,1,future
Marshall,1,1,Pilot,276,1,lawyer
Marshall,1,1,Pilot,276,1,goanna
Marshall,1,1,Pilot,276,1,advise
Marshall,1,1,Pilot,276,1,freakin
Marshall,1,1,Pilot,276,1,crazy
Ted,1,1,Pilot,276,1,crazy
Ted,1,1,Pilot,276,1,waiting
Ted,1,1,Pilot,276,1,moment
Ted,1,1,Pilot,276,1,planning
Ted,1,1,Pilot,276,1,moment
Ted,1,1,Pilot,276,1,leaving
Ted,1,1,Pilot,276,1,tomorrow
Ted,1,1,Pilot,276,1,moment
Ted,1,1,Pilot,276,1,goanna
Ted,1,1,Pilot,276,1,leap
Ted,1,1,Pilot,276,1,perfect
Ted,1,1,Pilot,276,1,metaphor
Ted,1,1,Pilot,276,1,fall
Ted,1,1,Pilot,276,1,love
Ted,1,1,Pilot,276,1,marriedfor
Ted,1,1,Pilot,276,1,death
Barney,1,1,Pilot,276,1,perfect
Barney,1,1,Pilot,276,1,metaphor
Barney,1,1,Pilot,276,1,congratulate
Barney,1,1,Pilot,276,1,raises
Barney,1,1,Pilot,276,1,glass
Barney,1,1,Pilot,276,1,lily
Barney,1,1,Pilot,276,1,marshall
Ted,1,1,Pilot,276,1,starts
Ted,1,1,Pilot,276,1,leave
Lily,1,1,Pilot,276,1,pulls
Lily,1,1,Pilot,276,1,marshall
Marshall,1,1,Pilot,276,1,word
Lily,1,1,Pilot,276,1,coming
Ted,1,1,Pilot,276,1,barney
Barney,1,1,Pilot,276,1,alright
Barney,1,1,Pilot,276,1,condition
Barney,1,1,Pilot,276,1,happy
Barney,1,1,Pilot,276,1,beautiful
Barney,1,1,Pilot,276,1,bastard
Barney,1,1,Pilot,276,1,suited
Barney,1,1,Pilot,276,1,totally
Barney,1,1,Pilot,276,1,blog
Ted,1,1,Pilot,276,1,ranjitcabdriver
Ted,1,1,Pilot,276,1,stop
Ted,1,1,Pilot,276,1,car
Ted,1,1,Pilot,276,1,uhpull
Ted,1,1,Pilot,276,1,excuse
Ted,1,1,Pilot,276,1,pardon
Ted,1,1,Pilot,276,1,grabs
Ted,1,1,Pilot,276,1,blue
Ted,1,1,Pilot,276,1,french
Ted,1,1,Pilot,276,1,horn
Ted,1,1,Pilot,276,1,enjoy
Ted,1,1,Pilot,276,1,coffee
Ted,1,1,Pilot,276,1,runs
Ted,1,1,Pilot,276,1,friends
Ted,1,1,Pilot,276,1,shrugs
Ted,1,1,Pilot,276,1,brings
Ted,1,1,Pilot,276,1,flowers
Ted,1,1,Pilot,276,1,exhales
Ted,1,1,Pilot,276,1,moment
Ted,1,1,Pilot,276,1,truth
Ted,1,1,Pilot,276,1,luck
Ted,1,1,Pilot,276,1,exhales
Barney,1,1,Pilot,276,1,teds
Barney,1,1,Pilot,276,1,goanna
Barney,1,1,Pilot,276,1,reporter
